claim_id,bangla_claim,gold_evidence_ids,translation_hit@10,bge_hit@10,translation_top10,bge_top10
C1342,"নবী সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম বলেছেন, কুরআন পড়ো যতক্ষণ তোমাদের হৃদয় একত্রিত থাকে, আর যদি তোমাদের মধ্যে মতভেদ হয়, তাহলে তা থেকে দূরে সরে যাও।","['muslim_6777', 'muslim_6778', 'bukhari_5060', 'bukhari_7365', 'bukhari_7364']",False,True,"['muslim_2554', 'bukhari_7276', 'bukhari_1166', 'bukhari_5987', 'bukhari_5032', 'bukhari_1120', 'muslim_1061', 'muslim_1050', 'bukhari_247', 'bukhari_744']","['bukhari_7365', 'bukhari_5060', 'bukhari_7364', 'bukhari_4937', 'bukhari_5028', 'bukhari_3476', 'bukhari_4582', 'bukhari_5032', 'bukhari_7079', 'muslim_2554']"
C1344,"আমি শুনেছি, রাসূলুল্লাহ (সা.) বলেছেন যে, তাঁর পর মানুষদের মধ্যে আবু বকর (রা.) ছাড়া আর কাউকে তাঁর মতো গ্রহণযোগ্য মনে হয়নি। তিনি আরও বলেছেন, কেউ যদি তাঁর মতো হয়ে ওঠে, তাহলে মানুষ তার প্রতি নেতিবাচক মনোভাব পোষণ করবে।","['muslim_939', 'bukhari_4445', 'muslim_1258', 'muslim_3691', 'muslim_4580']",False,True,"['muslim_681', 'bukhari_713', 'bukhari_3685', 'muslim_2474', 'muslim_2406', 'bukhari_3466', 'muslim_2056', 'muslim_1478', 'bukhari_4383', 'bukhari_3661']","['bukhari_6498', 'bukhari_5026', 'bukhari_5908', 'bukhari_5909', 'bukhari_7169', 'bukhari_3671', 'bukhari_4445', 'bukhari_7218', 'bukhari_7212', 'bukhari_3493']"
C1350,"একজন মহিলা বলেছেন, তিনি যখন পিরিয়ডে ছিলেন এবং তার শরীরে অন্য কিছু ছিল, তখন তিনি দেখতে পান যে তার পোশাকে একটি রক্তের দাগ পড়েছে, তখন তিনি তা নিজের ল saliva দিয়ে মুছে ফেলেন।","['bukhari_312', 'muslim_480', 'muslim_675', 'muslim_731', 'muslim_752']",False,True,"['muslim_1489', 'bukhari_5337', 'muslim_3726', 'muslim_3727', 'muslim_3725', 'bukhari_5338', 'bukhari_309', 'bukhari_324', 'muslim_2326', 'muslim_2754']","['bukhari_308', 'bukhari_312', 'bukhari_230', 'bukhari_314', 'bukhari_232', 'bukhari_2037', 'bukhari_310', 'bukhari_227', 'bukhari_307', 'bukhari_309']"
C1355,"আমি শুনেছি যে, রাসূলুল্লাহ (সা.) এর যুগে নারীরা ফরজ নামাজ শেষ করার পর দাঁড়িয়ে যেতেন এবং রাসূল (সা.) ও অন্যান্য পুরুষরা তখন দাঁড়িয়ে নামাজ পড়তেন।","['bukhari_866', 'muslim_4411', 'muslim_6202', 'muslim_3652', 'muslim_1047']",False,True,"['bukhari_6203', 'bukhari_6667', 'bukhari_117', 'bukhari_578', 'muslim_420', 'bukhari_959', 'bukhari_958', 'bukhari_960', 'bukhari_961', 'bukhari_821']","['bukhari_837', 'bukhari_866', 'bukhari_870', 'bukhari_875', 'bukhari_372', 'bukhari_331', 'bukhari_362', 'muslim_441', 'bukhari_306', 'bukhari_98']"
C1359,"নবী (সা.) বলেছেন, ""আমি তোমাদের জন্য হাউজে অপেক্ষা করছি। যে সেখানে আসবে, সে কখনো তৃষ্ণার্ত হবে না। কিন্তু কিছু লোক আছে, যারা আমার পরিচিত, তাদেরকে আমার কাছে আসতে দেওয়া হবে না।""","['muslim_5969', 'muslim_5968', 'bukhari_7051', 'bukhari_7050', 'bukhari_6584']",True,False,"['bukhari_6583', 'bukhari_7050', 'bukhari_7048', 'bukhari_6140', 'bukhari_4581', 'bukhari_6573', 'bukhari_7438', 'bukhari_7437', 'muslim_2293', 'muslim_5968']","['bukhari_3026', 'bukhari_432', 'bukhari_3381', 'bukhari_3380', 'bukhari_6097', 'muslim_2294', 'bukhari_1283', 'bukhari_6340', 'bukhari_3534', 'muslim_1727']"
C1368,"আমি শুনেছি, সেহল বিন হানিফ বলেছিলেন যে, আমাদের নিজেদের পরীক্ষা করা উচিত, কারণ আমরা রাসূলুল্লাহর সাথে হুদাইবিয়ায় ছিলাম এবং যদি যুদ্ধের পরিস্থিতি সৃষ্টি হত, আমরা লড়াই করতাম। عمر বিন খাত্তাব রাসূলুল্লাহর কাছে গিয়ে বললেন, আমরা কি সত্যের পথে নই এবং তারা কি মিথ্যার পথে? রাসূলুল্লাহ বললেন, ""হ্যাঁ।"" عمر বললেন, আমাদের কি দীন থেকে পিছিয়ে আসা উচিত? রাসূলুল্লাহ বললেন, ""আমি আল্লাহর রসূল, আল্লাহ আমাকে কখনো হারাতে দেবেন না।""","['muslim_4633', 'bukhari_3182', 'bukhari_4844', 'muslim_1615', 'muslim_7007']",True,False,"['bukhari_4844', 'bukhari_3182', 'muslim_681', 'muslim_2701', 'muslim_1763', 'muslim_2503', 'muslim_1779', 'bukhari_3169', 'bukhari_4196', 'bukhari_3701']","['bukhari_4132', 'bukhari_1815', 'bukhari_4673', 'muslim_1787', 'bukhari_6620', 'bukhari_6470', 'bukhari_4316', 'bukhari_2947', 'bukhari_5454', 'bukhari_5384']"
C1372,"আমি শুনেছি, নবী সাল্লাল্লাহু আলাইহি ওয়া সাল্লাম একটি চামড়ার তাঁবুর মধ্যে ছিলেন এবং তিনি কিছু কথা বলছিলেন।","['muslim_2301', 'muslim_2025', 'muslim_4742', 'muslim_1119', 'bukhari_5860']",False,True,"['bukhari_1120', 'bukhari_6253', 'bukhari_4023', 'bukhari_769', 'bukhari_6311', 'bukhari_6358', 'bukhari_6360', 'bukhari_914', 'bukhari_6316', 'bukhari_612']","['bukhari_204', 'bukhari_5860', 'bukhari_1540', 'bukhari_7185', 'bukhari_1841', 'muslim_2081', 'bukhari_6214', 'bukhari_2865', 'bukhari_3802', 'bukhari_1621']"
C1373,"মাগরিবের নামাজ ও ঈশা নামাজের মধ্যে সময়ের সম্পর্ক নিয়ে আলোচনা হয়েছে যে, মাগরিবের নামাজের সময় তখন শুরু হয় যখন সূর্য অস্ত যায়।","['muslim_1627', 'muslim_1391', 'bukhari_1109', 'muslim_1393', 'muslim_1622']",True,False,"['bukhari_139', 'bukhari_1672', 'bukhari_1683', 'bukhari_1805', 'bukhari_547', 'bukhari_1109', 'bukhari_1107', 'bukhari_541', 'bukhari_771', 'bukhari_1092']","['bukhari_561', 'bukhari_560', 'bukhari_5785', 'bukhari_565', 'bukhari_1629', 'bukhari_4414', 'bukhari_5463', 'muslim_825', 'muslim_1746', 'bukhari_826']"
C1374,"আমি শুনেছি যে, রজার মাধ্যমে সম্পর্কিত ব্যক্তি একইভাবে নিষিদ্ধ, যেমন বংশগত সম্পর্কের ক্ষেত্রে।","['muslim_3584', 'muslim_3583', 'muslim_3579', 'bukhari_2645', 'bukhari_5100']",False,True,"['bukhari_6908.2', 'bukhari_5098', 'bukhari_6913', 'bukhari_5984', 'bukhari_7354', 'bukhari_6970', 'bukhari_5990', 'bukhari_6447', 'bukhari_6933', 'bukhari_5321']","['bukhari_5111', 'bukhari_5110', 'bukhari_5098', 'muslim_5128', 'bukhari_5108', 'muslim_4969', 'muslim_3592', 'muslim_1417', 'bukhari_6974', 'bukhari_2645']"
C1387,"নবী (সাল্লাল্লাহু আলাইহি ওয়া সাল্লাম) বলেছেন, যে মুসলিম একটি গাছ রোপণ করে এবং তার ফল থেকে মানুষ বা প্রাণী কিছু খায়, তার জন্য এটা একটি দান হিসেবে গণনা হয়।","['bukhari_6012', 'muslim_3969', 'muslim_3971', 'muslim_3973', 'muslim_3968']",False,True,"['bukhari_6022', 'bukhari_5647', 'bukhari_7466', 'bukhari_5644', 'bukhari_5097', 'muslim_1971', 'muslim_2050', 'bukhari_62', 'bukhari_5448', 'bukhari_2466']","['bukhari_6012', 'bukhari_2320', 'bukhari_2206', 'bukhari_2329', 'bukhari_5448', 'bukhari_2589', 'bukhari_5351', 'bukhari_2632', 'bukhari_2341', 'bukhari_2340']"
C1398,"রাসূলুল্লাহ (সা.) আমাদের বলেছিলেন যে, তিনি আমাদের সাথে একটি চুক্তি করতে চান যাতে আমরা আল্লাহর সাথে কিছুই শিরক না করি, ব্যভিচার না করি, চুরি না করি এবং নিষিদ্ধ প্রাণীকে হত্যা না করি। যিনি এই চুক্তি পালন করবেন, তার জন্য আল্লাহর কাছে পুরস্কার রয়েছে, আর যারা এসব অপরাধ করবে, তাদের জন্য আল্লাহর কাছে ক্ষমা বা শাস্তির বিষয়টি রয়েছে।","['muslim_4461', 'bukhari_6784', 'bukhari_4894', 'bukhari_7213', 'bukhari_3892']",True,False,"['bukhari_7213', 'bukhari_6873', 'bukhari_7468', 'bukhari_4894', 'bukhari_3893', 'bukhari_18', 'bukhari_3855', 'bukhari_2890', 'muslim_2749', 'bukhari_3892']","['bukhari_6625', 'bukhari_6339', 'bukhari_1436', 'bukhari_2087', 'bukhari_1826', 'bukhari_7477', 'bukhari_6696', 'bukhari_5645', 'bukhari_6700', 'bukhari_3116']"
C1408,"রাসূলুল্লাহ (সা.) তাঁর অসুস্থতার সময় বলেছিলেন, ""আমার জন্য সালাতের সময় হয়েছে।"" তিনি আবু বকর (রা.)-কে নির্দেশ দেন যেন তিনি মুসল্লিদের সামনে সালাত পড়ান। এরপর তিনি আবার অসুস্থ হয়ে পড়েন, কিন্তু সালাতের জন্য বারবার একই কথা বলতেন।","['muslim_941', 'muslim_940', 'muslim_936', 'muslim_949', 'bukhari_678']",True,False,"['bukhari_3385', 'bukhari_682', 'bukhari_712', 'bukhari_664', 'bukhari_713', 'bukhari_687', 'bukhari_678', 'muslim_420', 'bukhari_7190', 'bukhari_3384']","['bukhari_5016', 'bukhari_688', 'bukhari_703', 'bukhari_1232', 'muslim_841', 'muslim_919', 'bukhari_785', 'bukhari_1153', 'bukhari_464', 'bukhari_4968']"
C1422,"রাসূলুল্লাহ (সা.) যখন নামাজ পড়তেন, তখন আমি তাঁর পাশে ছিলাম এবং আমার হায়েজ ছিল। কখনো কখনো তাঁর কাপড় আমার উপর এসে পড়ত যখন তিনি সিজদা করতেন।","['bukhari_379', 'muslim_1146', 'muslim_1504', 'bukhari_518', 'bukhari_333']",False,True,"['muslim_832', 'muslim_2531', 'muslim_163', 'bukhari_6452', 'bukhari_300', 'bukhari_301', 'bukhari_299', 'muslim_2474', 'muslim_1788', 'bukhari_512']","['bukhari_379', 'bukhari_518', 'bukhari_512', 'muslim_513', 'bukhari_997', 'bukhari_6276', 'bukhari_231', 'bukhari_230', 'bukhari_517', 'bukhari_1236']"
C1433,"নবী সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম মৃত্যুবরণ করেছেন, এবং তিনি মৃত্যুর সময় খুবই কষ্টে ছিলেন। তাই আমি নবীর পর আর কারো জন্য মৃত্যুর কঠোরতা কামনা করি না।","['bukhari_4446', 'muslim_6819', 'muslim_6310', 'bukhari_4438', 'muslim_1256']",False,True,"['bukhari_1166', 'bukhari_7297', 'bukhari_4774', 'bukhari_6808', 'bukhari_5494', 'bukhari_6253', 'muslim_187', 'muslim_2202', 'bukhari_7366', 'bukhari_1120']","['bukhari_5671', 'bukhari_6351', 'bukhari_4446', 'bukhari_2972', 'muslim_924', 'bukhari_5646', 'bukhari_6778', 'bukhari_3536', 'muslim_2682', 'bukhari_2795']"
C1466,"নবী মুহাম্মদ (সা.) বলেছেন, পাঁচ ওসক বা পাঁচটি গবাদি পশুর নিচে যেকোনো কিছুতে দান করা নেই।","['muslim_2263', 'muslim_2266', 'muslim_2268', 'bukhari_1459', 'muslim_2271']",False,True,"['muslim_1541', 'bukhari_3315', 'muslim_1227', 'bukhari_1454', 'bukhari_3314', 'bukhari_1827', 'bukhari_1484', 'bukhari_2382', 'muslim_1971', 'bukhari_1829']","['bukhari_1459', 'muslim_980', 'bukhari_1826', 'bukhari_1828', 'bukhari_3315', 'bukhari_1405', 'bukhari_816', 'bukhari_6012', 'bukhari_2566', 'bukhari_1447']"
C1474,"নবী সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম বলেছেন, প্রতি সোমবার ও বৃহস্পতিবার জান্নাতের দরজা খোলা হয় এবং এই দিনগুলোতে আল্লাহর কাছে যারা শিরক করে না, তাদের জন্য ক্ষমা করা হয়। তবে যদি কারো মধ্যে তার ভাইয়ের প্রতি শত্রুতা থাকে, তাদেরকে তখন পর্যন্ত অপেক্ষা করতে বলা হয় যতক্ষণ না তারা একে অপরের সঙ্গে মীমাংসা না করে।","['muslim_6546', 'muslim_6544', 'muslim_6545', 'muslim_6547', 'muslim_268']",True,False,"['muslim_6545', 'muslim_6544', 'muslim_195', 'muslim_2689', 'bukhari_7423', 'muslim_832', 'bukhari_5143', 'bukhari_5144', 'bukhari_4581', 'muslim_125']","['bukhari_2826', 'bukhari_1899', 'bukhari_3277', 'bukhari_445', 'bukhari_1898', 'bukhari_1442', 'muslim_2703', 'bukhari_35', 'muslim_2580', 'muslim_197']"
