claim_id,bangla_claim,gold_evidence_ids,top1_evidence_id,top10_evidence_ids
C0932,"আবু হুরায়রা (রা) বলেছেন, আমরা রাসূলুল্লাহ (সা) এর নামাযের সময় দাঁড়ানোর সময় পরিমাপ করতাম। তিনি যোহরের প্রথম দুই রাকাতে প্রায় ত্রিশ আয়াতের সমান দাঁড়াতেন এবং পরের দুই রাকাতে তার অর্ধেক সময় দাঁড়াতেন।","['muslim_1014', 'muslim_1015', 'bukhari_776', 'muslim_1013', 'muslim_1012']",muslim_6531,"['muslim_6531', 'bukhari_6505', 'muslim_495', 'bukhari_6791', 'bukhari_5257', 'bukhari_6056', 'bukhari_3595.2', 'bukhari_284', 'muslim_2410', 'bukhari_1253']"
C0933,"আমি শুনেছি যে, আয়েশা (রা) বলেছেন যে, নবী (সা) যখন গোসল করতেন, তখন তিনি একটি পাত্রে পানি নিয়ে তিনবার মাথার ওপর ঢালতেন।","['muslim_728', 'bukhari_251', 'muslim_3728', 'muslim_750', 'muslim_555']",muslim_495,"['muslim_495', 'bukhari_5984', 'bukhari_6505', 'bukhari_6056', 'bukhari_5257', 'bukhari_1073', 'muslim_6162', 'muslim_5848', 'muslim_3265', 'bukhari_1162']"
C0937,"নবী সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম বলেছেন, যখন আমরা মিনার দিকে যাত্রা করি, তখন আমাদের ইহরাম বাঁধা উচিত। তিনি নির্দেশ দিয়েছেন যে, আমরা আবতাহ থেকে তাওহিদ ঘোষণা করবো।","['muslim_2941', 'muslim_3173', 'muslim_3189', 'muslim_2910', 'muslim_2943']",muslim_6342,"['muslim_6342', 'muslim_1889', 'muslim_3208', 'muslim_3921', 'muslim_6292', 'muslim_2506', 'muslim_6433', 'muslim_789', 'muslim_3639', 'muslim_7071']"
C0941,"নবীজি (সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম) বলেছেন, তোমাদের মধ্যে কেউ যেন তার ভাইয়ের বিক্রির উপর বিক্রি না করে।","['bukhari_2139', 'muslim_3811', 'muslim_3458', 'bukhari_2165', 'muslim_6537']",muslim_4203,"['muslim_4203', 'muslim_5796', 'bukhari_6791', 'muslim_471', 'muslim_848', 'bukhari_241', 'muslim_575', 'muslim_4866', 'muslim_6429', 'muslim_6970']"
C0943,"আয়েশা বলেছেন, নবী (সা.) বলেছেন যে, যে ব্যক্তি মারা যায় এবং তার উপর রোজা রয়েছে, তার জন্য তার অভিভাবক রোজা রাখবে।","['bukhari_1952', 'muslim_2692', 'muslim_2734', 'muslim_2624', 'muslim_2747']",muslim_997,"['muslim_997', 'muslim_6945', 'muslim_2506', 'muslim_6141', 'muslim_4866', 'muslim_6859', 'muslim_6794', 'muslim_7071', 'muslim_3208', 'muslim_6551']"
C0944,"আয়েশা বলেছেন, নবী মুহাম্মদ (সা.) রাতের বেলা নামাজ পড়তেন এবং আমি তাঁর বিছানায় শুয়ে থাকতাম। যখন তিনি শেষ রাকাতের নামাজ পড়তে চাইতেন, তখন আমাকে জাগিয়ে দিতেন।","['muslim_1141', 'bukhari_512', 'bukhari_997', 'muslim_1140', 'muslim_1735']",muslim_6970,"['muslim_6970', 'muslim_3731', 'muslim_7071', 'muslim_4866', 'muslim_6996', 'muslim_2762', 'muslim_5118', 'bukhari_6145', 'muslim_1849', 'muslim_1148']"
C0945,"আমি শুনেছি আনস বিন মালিক বলেছেন, তিনি আসর নামাজ পড়ছিলেন এবং এটি সেই নামাজ, যা রাসূলুল্লাহ (সা.) আমাদের পড়তে বলেছিলেন।","['muslim_1413', 'bukhari_549', 'muslim_1412', 'muslim_3166', 'muslim_1938']",bukhari_4545,"['bukhari_4545', 'muslim_495', 'muslim_1985', 'muslim_3671', 'muslim_6987', 'bukhari_7395', 'muslim_3834', 'bukhari_518', 'bukhari_3322', 'muslim_6746']"
C0946,"আমি শুনেছি, আমাদের নবী মুহাম্মদ (সা.) প্রতি শুক্রবার খুতবায় কুরআন পাঠ করতেন এবং আমাদের তন্দুর একসাথে ছিল।","['muslim_2015', 'muslim_2014', 'muslim_2012', 'muslim_2060', 'muslim_2059']",muslim_6970,"['muslim_6970', 'bukhari_6145', 'muslim_471', 'bukhari_6791', 'muslim_5848', 'bukhari_158', 'muslim_495', 'bukhari_6505', 'muslim_6140', 'muslim_6162']"
C0947,"আমি শুনেছি যে, রাসূলুল্লাহ (সা.) বলেছেন, ""যদি তোমরা জাহেলিয়াতের সময়ের মতো রুকিয়া করো, তবে তা গ্রহণযোগ্য, যতক্ষণ না এতে শিরক রয়েছে।""","['muslim_5732', 'muslim_4784', 'muslim_7244', 'muslim_5647', 'muslim_3588']",muslim_3265,"['muslim_3265', 'muslim_495', 'muslim_3811', 'muslim_3834', 'muslim_7188', 'bukhari_4545', 'muslim_1279', 'bukhari_5257', 'muslim_5979', 'muslim_2410']"
C0948,"নবী সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম বলেছিলেন যে, তিনি যখন পান করেন, তখন তিনবার নিশ্বাস নেন। তিনি বলেন, এটি সবচেয়ে আরামদায়ক এবং স্বাস্থ্যকর।","['muslim_5287', 'muslim_798', 'muslim_650', 'muslim_6915', 'muslim_5129']",muslim_2133,"['muslim_2133', 'muslim_5917', 'muslim_986', 'muslim_4698', 'muslim_3208', 'muslim_5451', 'muslim_6342', 'muslim_5159', 'muslim_6292', 'muslim_3639']"
C0949,"নবী সাল্লাল্লাহু আলাইহি ওয়া সাল্লাম যখন শৌচাগার থেকে বের হতেন, তখন তিনি বলতেন, ""হে আল্লাহ, আমি তোমার কাছে ক্ষমা চাই।""","['muslim_614', 'muslim_329', 'bukhari_6322', 'bukhari_142', 'muslim_4665']",muslim_495,"['muslim_495', 'muslim_3265', 'bukhari_7435', 'muslim_857', 'muslim_6162', 'muslim_3811', 'bukhari_6056', 'muslim_3514', 'bukhari_6997', 'bukhari_5984']"
C0953,"রাসুলুল্লাহ (সা.) বলেছেন, যখন তুমি কোনো সম্প্রদায়ের ইমাম হও, তখন তাদের প্রতি নম্রতা প্রদর্শন কর।","['muslim_1051', 'muslim_6718', 'muslim_4834', 'muslim_6322', 'muslim_3508']",muslim_4866,"['muslim_4866', 'muslim_6136', 'muslim_471', 'muslim_6996', 'muslim_6429', 'muslim_848', 'muslim_1371', 'muslim_6970', 'muslim_1849', 'muslim_6595']"
C0955,"জায়েদ ইবন সাবিত বলেছেন যে, তারা নবী সাল্লাল্লাহু আলাইহি ওয়াসাল্লামের সাথে সেহরি করেছেন এবং তারপর নামাজের জন্য দাঁড়িয়েছেন। আমি জিজ্ঞেস করলাম, নামাজের মধ্যে কত সময় ছিল? তিনি বললেন, প্রায় পঞ্চাশ বা ষাট আয়াতের সমান।","['bukhari_575', 'muslim_2552', 'bukhari_1921', 'bukhari_576', 'bukhari_1134']",muslim_495,"['muslim_495', 'bukhari_6056', 'bukhari_6996', 'bukhari_5257', 'bukhari_1073', 'bukhari_643', 'muslim_3834', 'muslim_2207', 'bukhari_3595.2', 'muslim_5848']"
C0958,"একজন বেদুইন মসজিদে প্রস্রাব করেছিল, তখন কিছু লোক তাকে বাধা দিতে গেল। রাসূলুল্লাহ (সা.) বললেন, ""তাকে বাধা দিও না,"" এরপর তিনি পানি এনে সেখানে ঢেলে দিলেন।","['muslim_659', 'bukhari_6025', 'muslim_661', 'bukhari_219', 'muslim_660']",muslim_6970,"['muslim_6970', 'muslim_3731', 'muslim_2762', 'bukhari_6145', 'bukhari_5084', 'muslim_3357', 'muslim_4910', 'muslim_5795', 'muslim_1148', 'bukhari_1073']"
C0959,"আমি শুনেছি, নবী সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম সকালে ফজরের নামাজে মউজতাইন (আল-ফালাক এবং আন-নাস) পাঠ করেছেন।","['muslim_1892', 'muslim_1748', 'muslim_952', 'muslim_5358', 'muslim_3082']",bukhari_3994,"['bukhari_3994', 'muslim_3208', 'muslim_5917', 'muslim_1832', 'muslim_3639', 'muslim_2752', 'muslim_1875', 'muslim_6292', 'muslim_7155', 'muslim_3981']"
C0960,"মোশাররফ আল্লাহর কাছে জিজ্ঞেস করেছিলেন, জান্নাতে সবচেয়ে কম ভাগ্যবান মানুষটি কে।","['muslim_3082', 'muslim_6228', 'muslim_7163', 'muslim_466', 'muslim_4922']",muslim_6746,"['muslim_6746', 'muslim_495', 'bukhari_3322', 'muslim_1985', 'muslim_5964', 'muslim_3671', 'bukhari_4545', 'muslim_3876', 'muslim_4034', 'muslim_450']"
C0962,"মুহাম্মদ (সা.) বলেছেন, সফরের নামাজ দুই রাকাত, জুমার নামাজ দুই রাকাত এবং ঈদ ফিতর ও ঈদ উল আযহার নামাজও দুই রাকাত।","['bukhari_592', 'muslim_1596', 'muslim_1671', 'muslim_1949', 'bukhari_1657']",bukhari_6791,"['bukhari_6791', 'bukhari_6505', 'bukhari_1162', 'bukhari_158', 'bukhari_6145', 'bukhari_5864', 'bukhari_5984', 'bukhari_4805', 'muslim_5796', 'muslim_2129']"
C0964,"নবীজি সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম বলেছেন, যখন কেউ মারা যায়, তখন তার পরিবারের মহিলারা একত্রিত হন। এরপর তিনি নির্দেশ দেন যে, তলবিনার একটি পাত্র রান্না করা হোক এবং তা খাওয়া হোক, কারণ তলবিনা রোগীর মনকে শান্ত করে এবং কিছু দুঃখ দূর করে।","['muslim_5769', 'bukhari_5417', 'bukhari_5689', 'muslim_3728', 'bukhari_1289']",muslim_495,"['muslim_495', 'muslim_3509', 'muslim_5694', 'muslim_4845', 'bukhari_5257', 'muslim_4249', 'muslim_4203', 'muslim_3265', 'muslim_575', 'muslim_1477']"
C0965,"আমি শুনেছি যে আব্বাস বলেছেন, যে কেউ ইচ্ছাকৃতভাবে একজন মুমিনকে হত্যা করে, তারপর যদি সে তওবা করে এবং সৎ কাজ করে, তাহলে তার তওবা গ্রহণ হবে কি না, এ বিষয়ে তিনি বলেছেন, আমি নবীকে বলতে শুনেছি যে, হত্যাকারীকে হত্যা করা ব্যক্তির রক্তে ভরা অবস্থায় আল্লাহর কাছে আসতে হবে এবং আল্লাহ তাকে জিজ্ঞেস করবেন কেন সে তাকে হত্যা করেছে।","['muslim_7544', 'muslim_7541', 'bukhari_4765', 'muslim_463', 'muslim_4431']",bukhari_4062,"['bukhari_4062', 'bukhari_5844', 'bukhari_1534', 'muslim_2086', 'muslim_129', 'bukhari_3210', 'muslim_2272', 'bukhari_707', 'bukhari_2950', 'bukhari_7039']"
C0966,"বিলাল বলেছেন যে, যখন আগুন এবং ঘণ্টার কথা বলা হলো, তখন ইহুদী ও খ্রিস্টানদের কথা মনে পড়লো। তাই তিনি আজানকে শুদ্ধ করার জন্য নির্দেশ দিলেন এবং ইকামতকে শক্তিশালী করার জন্য বললেন।","['bukhari_3457', 'bukhari_603', 'muslim_839', 'bukhari_606', 'bukhari_605']",muslim_6970,"['muslim_6970', 'bukhari_1073', 'bukhari_6145', 'muslim_495', 'muslim_471', 'muslim_6139', 'muslim_5796', 'muslim_4910', 'muslim_5848', 'muslim_6531']"
